staff_id,npi,first_name,last_name,job_code,job_title,credential,primary_facility_id,primary_unit_id,employment_type,fte,hire_date,termination_date,is_active
STF000232,1163955371,Daniel,Sweeney,RN,Registered Nurse,RN,330101,330101-TELE,1,1.0,2018-07-20,,1
STF000233,1200169079,Darin,Hunt,RN,Registered Nurse,RN,330101,330101-PACU,1,0.6,2020-03-21,,1
STF000234,1763464837,Anthony,Gilmore,RN,Registered Nurse,RN,330101,330101-TELE,1,0.8,2016-05-08,,1
STF000235,1912095431,Cynthia,Proctor,MD,Physician,MD,330101,330101-OPC,1,1.0,2017-06-30,,1
STF000236,1440420138,Kristen,Wilson,PA,Physician Assistant,PA-C,330101,330101-CVICU,1,0.8,2017-07-13,,1
STF000237,1201407734,Bruce,Campos,RN,Registered Nurse,RN,330101,330101-SICU,1,1.0,2023-12-03,,1
STF000238,1830644274,Kristin,Munoz,RN,Registered Nurse,RN,330101,330101-ONC,1,0.8,2015-09-26,,1
STF000239,1018075003,Erin,Ray,RN,Registered Nurse,RN,330101,330101-SICU,1,0.6,2021-08-19,,1
STF000240,1823127565,Alicia,Martin,RN,Registered Nurse,RN,330101,330101-SICU,1,1.0,2020-10-31,2026-03-02,0
STF000241,1905192603,Stacy,Sparks,RN,Registered Nurse,RN,330101,330101-TELE,1,1.0,2020-12-02,2026-07-19,0
STF000242,1863034387,Ryan,Barnes,MD,Physician,MD,330101,330101-MS,1,1.0,2016-10-18,2025-11-04,0
STF000243,,Jasmine,Ayala,RT,Respiratory Therapist,RRT,330101,330101-PP,1,0.6,2018-08-20,2026-03-09,0
STF000244,1789543424,James,Moore,RN,Registered Nurse,RN,330101,330101-PEDS,1,0.9,2026-03-12,,1
STF000245,1744109503,Patrick,Williams,LPN,Licensed Practical Nurse,LPN,330101,330101-PACU,1,0.8,2025-04-09,,1
STF000246,1591866033,Deborah,Ramirez,MD,Physician,MD,330101,330101-CVICU,1,0.8,2020-10-27,,1
STF000247,1686309939,Amy,Ray,RN,Registered Nurse,RN,330101,330101-ASC,2,1.0,2017-09-22,,1
STF000248,1960189260,Samantha,Robbins,MD,Physician,MD,330101,330101-PP,1,0.8,2019-09-09,,1
STF000249,1400642931,Margaret,Porter,MD,Physician,MD,330101,330101-OPC,1,0.9,2019-01-28,,1
STF000250,1644854564,Emily,Mata,MD,Physician,MD,330101,330101-MS,1,1.0,2018-10-19,,1
STF000251,1514825309,John,Hayes,RN,Registered Nurse,RN,330101,330101-CVICU,1,1.0,2017-09-12,,1
STF000252,,Amanda,Nelson,CNA,Certified Nursing Assistant,CNA,330101,330101-ONC,1,1.0,2016-08-06,,1
STF000253,1778061140,Wendy,Jackson,RN,Registered Nurse,RN,330101,330101-OPC,1,1.0,2022-06-22,,1
STF000254,1214889698,Larry,Jennings,RN,Registered Nurse,RN,330101,330101-SICU,1,1.0,2018-07-03,2026-02-02,0
STF000255,1603362743,Robert,Bean,RN,Registered Nurse,RN,330101,330101-OPC,2,0.8,2020-10-30,,1
STF000256,1218491590,David,Nguyen,RN,Registered Nurse,RN,330101,330101-SDU,1,1.0,2022-04-27,,1
STF000257,1899577266,Danielle,Black,RN,Registered Nurse,RN,330101,330101-TELE,1,1.0,2021-01-28,,1
STF000258,1736991176,Cindy,Rogers,RN,Registered Nurse,RN,330101,330101-PACU,1,1.0,2022-12-31,,1
STF000259,1060456214,Valerie,Solis,RPh,Pharmacist,PharmD,330101,330101-OPC,1,0.9,2019-05-08,,1
STF000260,1165688143,Michael,Ray,RN,Registered Nurse,RN,330101,330101-ED,1,1.0,2015-12-10,,1
STF000261,,Sara,Bennett,CNA,Certified Nursing Assistant,CNA,330101,330101-PSY,1,1.0,2021-09-14,,1
STF000262,1784523335,James,Boyd,RN,Registered Nurse,RN,330101,330101-MS,2,0.8,2016-07-29,,1
STF000263,,Robert,Holloway,PharmTech,Pharmacy Technician,CPhT,330101,330101-PACU,1,0.9,2022-10-03,,1
STF000264,1579228820,Kristina,Hernandez,RN,Registered Nurse,RN,330101,330101-PACU,1,1.0,2018-05-13,,1
STF000265,,Sara,Jacobs,UC,Unit Clerk,,330101,330101-SDU,1,1.0,2016-07-31,,1
STF000266,1461439270,Shane,Kelley,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2021-11-19,,1
STF000267,1766369943,Rhonda,Diaz,RN,Registered Nurse,RN,330101,330101-TELE,1,0.8,2025-12-07,,1
STF000268,1440883260,Jennifer,Torres,RN,Registered Nurse,RN,330101,330101-PSY,1,1.0,2024-10-20,2026-01-10,0
STF000269,1464300503,Susan,Perez,RN,Registered Nurse,RN,330101,330101-LD,2,1.0,2019-07-04,,1
STF000270,,Amy,Lester,CNA,Certified Nursing Assistant,CNA,330101,330101-OPC,1,0.9,2020-01-31,,1
STF000271,1339531318,Jennifer,Johnson,RN,Registered Nurse,RN,330101,330101-TELE,2,1.0,2015-04-10,,1
STF000272,,Colin,Holmes,RT,Respiratory Therapist,RRT,330101,330101-CVICU,1,1.0,2017-06-26,,1
STF000273,1054358385,Stephanie,Carlson,RN,Registered Nurse,RN,330101,330101-PSY,1,0.6,2020-08-29,,1
STF000274,1891070469,Jamie,Archer,RN,Registered Nurse,RN,330101,330101-ONC,1,1.0,2018-03-07,,1
STF000275,,Joshua,Gray,CNA,Certified Nursing Assistant,CNA,330101,330101-MS,1,0.6,2021-04-23,2025-07-14,0
STF000276,1528687494,Sean,Richmond,RN,Registered Nurse,RN,330101,330101-LD,1,1.0,2016-05-21,,1
STF000277,1753600049,Luke,Baker,RN,Registered Nurse,RN,330101,330101-SDU,1,1.0,2015-08-03,,1
STF000278,1770728491,Heather,Miller,LPN,Licensed Practical Nurse,LPN,330101,330101-PSY,2,0.8,2019-10-27,2026-06-18,0
STF000279,,Cindy,Brown,RT,Respiratory Therapist,RRT,330101,330101-SICU,1,1.0,2026-02-19,,1
STF000280,1071206033,Anthony,Brown,MD,Physician,MD,330101,330101-OPC,1,0.8,2021-05-31,,1
STF000281,1085065651,Thomas,Brown,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2019-07-01,,1
STF000282,1590508866,Tracy,Burton,RN,Registered Nurse,RN,330101,330101-ONC,1,1.0,2017-12-31,,1
STF000283,1558038070,Peter,Terry,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2024-06-07,,1
STF000284,1579467659,Morgan,Griffith,NP,Nurse Practitioner,NP,330101,330101-PACU,1,0.8,2025-02-06,2025-07-17,0
STF000285,1167974353,David,Davis,RN,Registered Nurse,RN,330101,330101-CVICU,1,1.0,2018-05-03,,1
STF000286,1812195090,Natasha,Ibarra,MD,Physician,MD,330101,330101-SDU,1,0.8,2022-05-29,,1
STF000287,1648405781,Javier,Bailey,RN,Registered Nurse,RN,330101,330101-PEDS,1,0.9,2020-11-18,,1
STF000288,1900440596,Leslie,Hogan,RN,Registered Nurse,RN,330101,330101-MS,1,1.0,2022-07-11,,1
STF000289,,Kara,Lee,PharmTech,Pharmacy Technician,CPhT,330101,330101-SDU,1,1.0,2016-03-13,,1
STF000290,1161071009,Dustin,Stone,RN,Registered Nurse,RN,330101,330101-CVICU,1,0.6,2022-03-25,,1
STF000291,1890299418,Tiffany,Silva,RN,Registered Nurse,RN,330101,330101-PSY,1,0.8,2015-07-23,,1
STF000292,,Scott,Mcintyre,CNA,Certified Nursing Assistant,CNA,330101,330101-PEDS,1,0.6,2021-06-30,,1
STF000293,1207394801,Caroline,Escobar,RN,Registered Nurse,RN,330101,330101-MS,1,0.6,2015-08-14,,1
STF000294,1464777041,Michael,Werner,RN,Registered Nurse,RN,330101,330101-SDU,1,0.9,2020-03-05,,1
STF000295,,Kevin,Chase,CNA,Certified Nursing Assistant,CNA,330101,330101-ASC,1,0.8,2023-11-24,,1
STF000296,,Brian,Conner,CNA,Certified Nursing Assistant,CNA,330101,330101-TELE,1,1.0,2026-06-02,2026-06-26,0
STF000297,,Daniel,Stone,RT,Respiratory Therapist,RRT,330101,330101-MICU,1,1.0,2024-01-09,,1
STF000298,1426786375,Ross,Hunter,MD,Physician,MD,330101,330101-ED,1,1.0,2023-10-18,,1
STF000299,1721696868,Marcus,Cameron,RN,Registered Nurse,RN,330101,330101-PEDS,1,0.6,2025-11-12,,1
STF000300,1589750261,Roger,Cruz,MD,Physician,MD,330101,330101-TELE,1,0.8,2025-07-18,,1
STF000301,1671996579,Christina,Hicks,RN,Registered Nurse,RN,330101,330101-ASC,1,0.6,2024-12-16,,1
STF000302,,Tracy,Roy,CNA,Certified Nursing Assistant,CNA,330101,330101-CVICU,1,1.0,2022-03-10,,1
STF000303,,James,Kelly,CNA,Certified Nursing Assistant,CNA,330101,330101-PEDS,1,0.8,2022-09-25,,1
STF000304,,Andrew,Turner,UC,Unit Clerk,,330101,330101-PP,1,0.8,2018-09-08,,1
STF000305,1269809573,Robert,Becker,RN,Registered Nurse,RN,330101,330101-SDU,1,1.0,2016-02-21,,1
STF000306,1783679816,Lorraine,Mayo,RN,Registered Nurse,RN,330101,330101-MS,1,1.0,2021-12-02,,1
STF000307,,Stephanie,Obrien,CNA,Certified Nursing Assistant,CNA,330101,330101-SDU,1,1.0,2018-08-08,2026-02-21,0
STF000308,,Jordan,Cobb,RT,Respiratory Therapist,RRT,330101,330101-MS,2,1.0,2021-03-07,,1
STF000309,1582307791,Stephanie,Lutz,RN,Registered Nurse,RN,330101,330101-PEDS,1,0.6,2022-07-27,,1
STF000310,1201577935,Eric,Wong,LPN,Licensed Practical Nurse,LPN,330101,330101-PEDS,1,0.6,2025-08-09,,1
STF000311,,Jose,Stevenson,RT,Respiratory Therapist,RRT,330101,330101-MICU,1,0.9,2019-08-08,,1
STF000312,1443032821,Kelly,Liu,LPN,Licensed Practical Nurse,LPN,330101,330101-TELE,1,1.0,2023-12-09,,1
STF000313,1443087894,Daniel,Galvan,MD,Physician,MD,330101,330101-TELE,1,0.8,2025-10-13,,1
STF000314,1507887893,Edward,Robertson,RN,Registered Nurse,RN,330101,330101-SICU,1,1.0,2018-10-25,,1
STF000315,1649198322,Denise,Donaldson,RN,Registered Nurse,RN,330101,330101-PSY,1,1.0,2019-08-21,,1
STF000316,1960638986,Aaron,Martin,RN,Registered Nurse,RN,330101,330101-PACU,1,0.8,2024-06-30,,1
STF000317,1977130936,Tommy,Brewer,RN,Registered Nurse,RN,330101,330101-ASC,1,1.0,2020-10-20,,1
STF000318,,Samantha,Garza,RT,Respiratory Therapist,RRT,330101,330101-PSY,1,1.0,2026-03-29,,1
STF000319,1510033620,Christopher,Hampton,RN,Registered Nurse,RN,330101,330101-TELE,1,1.0,2019-08-08,,1
STF000320,1176966323,Edward,Johnson,MD,Physician,MD,330101,330101-CVICU,1,1.0,2025-10-01,,1
STF000321,1726598041,Kevin,Anderson,RN,Registered Nurse,RN,330101,330101-MS,2,0.6,2026-05-24,,1
STF000322,1495778810,Todd,Miller,LPN,Licensed Practical Nurse,LPN,330101,330101-PSY,1,1.0,2023-11-22,,1
STF000323,1952057064,Eric,Bullock,LPN,Licensed Practical Nurse,LPN,330101,330101-ONC,1,0.6,2019-02-28,,1
STF000324,,Elizabeth,Rivera,RT,Respiratory Therapist,RRT,330101,330101-PP,1,1.0,2025-04-17,,1
STF000325,1110406591,William,Walker,MD,Physician,MD,330101,330101-PACU,1,0.6,2021-07-26,,1
STF000326,1881206230,Dominic,Hurst,RN,Registered Nurse,RN,330101,330101-PACU,1,0.9,2026-01-08,,1
STF000327,,Damon,Barker,CNA,Certified Nursing Assistant,CNA,330101,330101-ASC,1,0.9,2023-06-24,,1
STF000328,,Katelyn,Lambert,CNA,Certified Nursing Assistant,CNA,330101,330101-CVICU,1,1.0,2015-06-16,,1
STF000329,,Jack,Sutton,CNA,Certified Nursing Assistant,CNA,330101,330101-ASC,1,1.0,2015-07-09,,1
STF000330,,Darren,Camacho,RT,Respiratory Therapist,RRT,330101,330101-TELE,1,0.8,2019-04-19,,1
STF000331,,Steven,Jacobs,CNA,Certified Nursing Assistant,CNA,330101,330101-PSY,1,1.0,2016-03-02,,1
STF000332,1913678595,Christopher,Hart,RN,Registered Nurse,RN,330101,330101-MS,1,1.0,2019-09-03,,1
STF000333,1102382183,Edward,Edwards,RN,Registered Nurse,RN,330101,330101-LD,1,1.0,2018-08-22,2025-10-11,0
STF000334,1157711928,Scott,Barber,RN,Registered Nurse,RN,330101,330101-PACU,1,0.9,2017-11-09,,1
STF000335,1130873063,Frank,Hanna,LPN,Licensed Practical Nurse,LPN,330101,330101-PSY,1,0.8,2017-12-26,,1
STF000336,1867065087,Anthony,Wilson,RN,Registered Nurse,RN,330101,330101-CVICU,1,1.0,2015-04-12,,1
STF000337,1330270031,Samantha,Richardson,RN,Registered Nurse,RN,330101,330101-ONC,1,0.6,2025-02-06,2025-11-03,0
STF000338,1538348056,April,Lang,RN,Registered Nurse,RN,330101,330101-TELE,1,0.6,2016-12-21,,1
STF000339,1720070501,Elizabeth,Phillips,RN,Registered Nurse,RN,330101,330101-OPC,1,1.0,2018-04-22,,1
STF000340,1083935845,Ariana,Johnson,RN,Registered Nurse,RN,330101,330101-CVICU,1,1.0,2024-01-16,,1
STF000341,1012151294,Adam,Page,RPh,Pharmacist,PharmD,330101,330101-PSY,1,1.0,2023-01-22,,1
STF000342,1919534895,Jennifer,Skinner,RN,Registered Nurse,RN,330101,330101-SICU,1,0.9,2020-03-26,,1
STF000343,1930728630,Michael,Tran,RN,Registered Nurse,RN,330101,330101-OPC,2,0.6,2025-05-06,,1
STF000344,1179039695,Mark,Lester,RN,Registered Nurse,RN,330101,330101-ONC,2,1.0,2023-02-23,,1
STF000345,,Steven,Rodriguez,CNA,Certified Nursing Assistant,CNA,330101,330101-PP,1,1.0,2017-07-16,,1
STF000346,1980496115,Barry,Ruiz,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2024-08-31,,1
STF000347,1897968975,Eddie,Hoffman,RN,Registered Nurse,RN,330101,330101-PACU,1,1.0,2025-08-26,,1
STF000348,1866162290,Nicole,Branch,MD,Physician,MD,330101,330101-SICU,1,0.9,2026-03-28,2026-07-17,0
STF000349,1035956220,Miguel,Wagner,LPN,Licensed Practical Nurse,LPN,330101,330101-OPC,1,1.0,2016-05-19,,1
STF000350,,Jasmine,Phillips,RT,Respiratory Therapist,RRT,330101,330101-SICU,1,1.0,2024-01-25,,1
STF000351,,Debra,Rivera,CNA,Certified Nursing Assistant,CNA,330101,330101-ASC,1,1.0,2025-09-02,,1
STF000352,1188928736,Natalie,Mills,RN,Registered Nurse,RN,330101,330101-PSY,1,0.6,2024-05-10,,1
STF000353,,Suzanne,Henry,CNA,Certified Nursing Assistant,CNA,330101,330101-MS,2,1.0,2015-05-10,,1
STF000354,1306448486,Jack,Stephens,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2026-04-21,2026-06-16,0
STF000355,,Michelle,King,CNA,Certified Nursing Assistant,CNA,330101,330101-PP,1,0.6,2026-01-13,,1
STF000356,,Kevin,Ritter,CNA,Certified Nursing Assistant,CNA,330101,330101-PP,1,1.0,2017-11-06,,1
STF000357,1865221525,Amanda,Bishop,RN,Registered Nurse,RN,330101,330101-MS,1,0.9,2015-09-19,,1
STF000358,1750483869,Kathryn,Haynes,RPh,Pharmacist,PharmD,330101,330101-PEDS,2,1.0,2024-11-19,2025-07-02,0
STF000359,1752123363,Angel,Spencer,RN,Registered Nurse,RN,330101,330101-ED,1,0.6,2016-05-18,,1
STF000360,1262706449,Sarah,Tapia,RN,Registered Nurse,RN,330101,330101-SICU,1,1.0,2021-05-24,,1
STF000361,1618299302,Shane,Myers,RN,Registered Nurse,RN,330101,330101-PACU,1,0.8,2018-10-05,,1
STF000362,1973163959,Casey,Baker,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2021-12-26,,1
STF000363,1562752710,Bobby,Gallegos,PA,Physician Assistant,PA-C,330101,330101-ONC,1,1.0,2019-04-15,,1
STF000364,1158656889,Jermaine,Meza,RN,Registered Nurse,RN,330101,330101-OPC,1,0.8,2019-05-24,,1
STF000365,,Daniel,Booth,UC,Unit Clerk,,330101,330101-TELE,1,1.0,2025-09-24,,1
STF000366,1817667899,Jeremy,Evans,RN,Registered Nurse,RN,330101,330101-ED,1,1.0,2015-03-27,,1
STF000367,1121033519,Joshua,Anderson,RN,Registered Nurse,RN,330101,330101-SICU,1,0.8,2015-06-16,,1
STF000368,1373485282,Randy,Wright,RN,Registered Nurse,RN,330101,330101-PACU,1,1.0,2021-04-30,,1
STF000369,,Rachel,Howell,CNA,Certified Nursing Assistant,CNA,330101,330101-PP,1,0.9,2015-12-05,,1
STF000370,1063055262,Andrew,Reynolds,PA,Physician Assistant,PA-C,330101,330101-PSY,1,1.0,2023-02-17,,1
STF000371,,Sara,Hall,CNA,Certified Nursing Assistant,CNA,330101,330101-PP,1,0.9,2022-05-21,,1
STF000372,1364065118,Jonathan,Ramos,LPN,Licensed Practical Nurse,LPN,330101,330101-PEDS,1,1.0,2020-08-05,,1
STF000373,1293525558,Kayla,Wilson,RN,Registered Nurse,RN,330101,330101-MICU,1,1.0,2016-09-22,,1
STF000374,1548154064,Loretta,Jacobson,LPN,Licensed Practical Nurse,LPN,330101,330101-OPC,1,0.6,2015-11-11,,1
STF000375,1784152264,Sylvia,Price,RN,Registered Nurse,RN,330101,330101-MS,1,0.9,2026-05-12,,1
STF000376,1825912224,Zachary,Davidson,MD,Physician,MD,330101,330101-ONC,1,1.0,2018-06-18,,1
STF000377,1439114683,Brian,Bentley,RN,Registered Nurse,RN,330101,330101-MS,1,1.0,2022-05-04,,1
STF000378,,Nicole,Fernandez,CNA,Certified Nursing Assistant,CNA,330101,330101-SICU,1,1.0,2020-03-23,2026-07-23,0
STF000379,1510204042,Sherry,Booker,RN,Registered Nurse,RN,330101,330101-ONC,1,0.6,2023-04-06,,1
STF000380,1523431862,Mary,Chambers,MD,Physician,MD,330101,330101-PEDS,1,0.9,2018-11-17,,1
STF000381,1997471239,Jane,Weaver,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2026-06-07,,1
STF000382,1198267341,Frank,Berger,RN,Registered Nurse,RN,330101,330101-SDU,1,0.8,2016-11-10,,1
STF000383,1882306861,Samuel,Wilkerson,RN,Registered Nurse,RN,330101,330101-LD,1,0.8,2022-01-15,,1
STF000384,1779914474,Victoria,Hays,LPN,Licensed Practical Nurse,LPN,330101,330101-SDU,1,0.8,2020-07-22,,1
STF000385,,Claudia,Hawkins,CNA,Certified Nursing Assistant,CNA,330101,330101-PEDS,1,1.0,2018-01-14,,1
STF000386,1249987851,Doris,Smith,LPN,Licensed Practical Nurse,LPN,330101,330101-SDU,1,1.0,2015-07-11,,1
STF000387,1494838844,Monica,Mcintosh,RPh,Pharmacist,PharmD,330101,330101-ED,1,1.0,2015-04-14,,1
STF000388,1484483442,Robert,Collins,RN,Registered Nurse,RN,330101,330101-PSY,1,1.0,2019-06-18,,1
STF000389,1189304211,Thomas,Campbell,RN,Registered Nurse,RN,330101,330101-LD,1,0.6,2024-07-13,,1
STF000390,1896315712,Ryan,Roberts,LPN,Licensed Practical Nurse,LPN,330101,330101-SDU,1,1.0,2015-03-26,,1
STF000391,1922387828,Melanie,Green,RN,Registered Nurse,RN,330101,330101-SICU,1,0.6,2017-12-17,,1
STF000392,1347092765,Holly,Sullivan,LPN,Licensed Practical Nurse,LPN,330101,330101-CVICU,1,0.8,2018-09-27,,1
STF000393,1979886546,Ruth,Espinoza,MD,Physician,MD,330101,330101-PEDS,1,1.0,2022-05-25,,1
STF000394,,Melissa,Walker,CNA,Certified Nursing Assistant,CNA,330101,330101-PEDS,1,0.8,2024-06-27,2026-05-17,0
STF000395,1798293941,Robin,Walters,RN,Registered Nurse,RN,330101,330101-LD,1,0.8,2017-10-27,,1
STF000396,1698542999,Brittany,Andrade,RN,Registered Nurse,RN,330101,330101-SICU,1,1.0,2015-02-16,,1
STF000397,1465067310,Rachael,Combs,LPN,Licensed Practical Nurse,LPN,330101,330101-PSY,1,0.6,2023-11-15,,1
STF000398,1267388897,David,Wall,LPN,Licensed Practical Nurse,LPN,330101,330101-OPC,1,0.6,2018-12-13,,1
STF000399,1455555639,Thomas,Campbell,RN,Registered Nurse,RN,330101,330101-OPC,2,1.0,2015-12-01,,1
STF000400,1163092516,Tami,Taylor,MD,Physician,MD,330101,330101-SDU,1,1.0,2021-02-15,,1
STF000401,,Bryan,Carney,CNA,Certified Nursing Assistant,CNA,330101,330101-SICU,1,0.9,2022-03-21,,1
STF000402,,Kayla,Kelly,UC,Unit Clerk,,330101,330101-ONC,1,0.9,2016-09-30,,1
STF000403,,Whitney,Hogan,CNA,Certified Nursing Assistant,CNA,330101,330101-MS,2,1.0,2015-04-02,,1
STF000404,1091928763,Cheryl,Johnson,RN,Registered Nurse,RN,330101,330101-TELE,1,1.0,2019-07-24,,1
STF000405,1518327182,Robin,Lane,RPh,Pharmacist,PharmD,330101,330101-LD,2,0.6,2015-12-09,,1
STF000406,1664464387,Linda,Vance,RN,Registered Nurse,RN,330101,330101-PEDS,1,1.0,2020-04-01,,1
STF000407,1308835773,Virginia,Stokes,LPN,Licensed Practical Nurse,LPN,330101,330101-SICU,1,0.6,2024-01-24,2026-01-05,0
STF000408,1006523775,Brian,Solomon,RN,Registered Nurse,RN,330101,330101-OPC,1,0.6,2023-05-16,,1
STF000409,1878999373,Gregory,Butler,RN,Registered Nurse,RN,330101,330101-PP,1,0.9,2017-03-24,,1
STF000410,,John,Romero,PharmTech,Pharmacy Technician,CPhT,330101,330101-ED,1,1.0,2016-05-09,,1
STF000411,1068503599,Kyle,Ruiz,RN,Registered Nurse,RN,330101,330101-MICU,2,1.0,2015-07-09,2025-08-28,0
STF000412,,Becky,Hall,CNA,Certified Nursing Assistant,CNA,330101,330101-LD,1,0.8,2019-01-23,,1
STF000413,1535345932,Sarah,Ryan,RN,Registered Nurse,RN,330101,330101-PSY,1,1.0,2017-02-07,,1
STF000414,1245896031,Ann,Roberts,RPh,Pharmacist,PharmD,330101,330101-CVICU,1,0.9,2019-04-03,,1
STF000415,1955258522,Chad,Cohen,PA,Physician Assistant,PA-C,330101,330101-ED,1,1.0,2022-05-10,,1
STF000416,1460113129,Michael,Booth,MD,Physician,MD,330101,330101-PP,1,0.9,2017-06-30,,1
STF000417,1734116826,Clayton,Davidson,RN,Registered Nurse,RN,330101,330101-ONC,1,1.0,2022-04-04,,1
STF000418,1335300762,Katrina,Petty,RN,Registered Nurse,RN,330101,330101-MS,1,0.8,2023-03-17,,1
STF000419,1941943995,Margaret,Clark,RN,Registered Nurse,RN,330101,330101-PACU,1,1.0,2025-03-02,,1
STF000420,1295222652,Melissa,Taylor,MD,Physician,MD,330101,330101-ONC,1,0.9,2018-04-25,,1
STF000421,1604999155,Angela,Johnson,NP,Nurse Practitioner,NP,330101,330101-PP,1,1.0,2022-11-14,,1
STF000422,1087454106,Bradley,Hamilton,MD,Physician,MD,330101,330101-ONC,1,1.0,2024-01-22,,1
STF000423,,Thomas,Jones,UC,Unit Clerk,,330101,330101-ED,1,0.9,2019-01-25,,1
STF000424,1099511968,Peggy,Johnson,LPN,Licensed Practical Nurse,LPN,330101,330101-MICU,1,1.0,2016-08-19,,1
STF000425,1367179469,Dakota,Mayo,RN,Registered Nurse,RN,330101,330101-ASC,1,0.9,2018-06-10,,1
STF000426,1153993578,Aaron,Thompson,MD,Physician,MD,330101,330101-PSY,2,0.9,2020-04-16,,1
STF000427,,Jennifer,Oneill,CNA,Certified Nursing Assistant,CNA,330101,330101-PSY,1,0.6,2018-10-05,,1
STF000428,1047522033,Nathan,Guerra,LPN,Licensed Practical Nurse,LPN,330101,330101-MICU,1,0.9,2016-09-13,,1
STF000429,,Lucas,Anderson,UC,Unit Clerk,,330101,330101-SICU,1,1.0,2020-06-30,,1
STF000430,1142731068,Wanda,Jones,RN,Registered Nurse,RN,330101,330101-MICU,1,1.0,2022-04-01,,1
STF000431,1473813441,Martha,Downs,RN,Registered Nurse,RN,330101,330101-LD,1,1.0,2026-05-24,2026-07-05,0
STF000432,1841112857,Tiffany,Cohen,RN,Registered Nurse,RN,330101,330101-CVICU,2,0.8,2021-01-26,,1
STF000433,1069252072,Todd,Hill,RN,Registered Nurse,RN,330101,330101-SICU,1,1.0,2021-07-09,2026-06-29,0
STF000434,1266670952,Kayla,Brown,RN,Registered Nurse,RN,330101,330101-SDU,2,0.6,2023-04-17,,1
STF000435,1268852051,Jonathan,Walters,RN,Registered Nurse,RN,330101,330101-TELE,1,1.0,2017-07-03,,1
STF000436,1635454415,Ashley,White,LPN,Licensed Practical Nurse,LPN,330101,330101-ED,1,1.0,2025-09-27,,1
STF000437,,Thomas,Cowan,PharmTech,Pharmacy Technician,CPhT,330101,330101-PEDS,1,1.0,2018-08-14,,1
STF000438,1772883455,Jennifer,Turner,PA,Physician Assistant,PA-C,330101,330101-CVICU,1,1.0,2026-03-02,2026-06-30,0
STF000439,1406004288,Peter,Mathews,RN,Registered Nurse,RN,330101,330101-PACU,1,0.9,2019-01-02,2026-01-01,0
STF000440,,Nancy,Padilla,CNA,Certified Nursing Assistant,CNA,330101,330101-ED,1,0.8,2017-07-05,,1
STF000441,1805714326,James,Bennett,RPh,Pharmacist,PharmD,330101,330101-SICU,1,1.0,2025-07-29,,1
STF000442,,Ashley,Kennedy,RT,Respiratory Therapist,RRT,330101,330101-ONC,1,1.0,2016-08-19,,1
STF000443,1410038603,Linda,Fuller,RN,Registered Nurse,RN,330101,330101-OPC,1,1.0,2023-12-06,,1
STF000444,1737987201,Barbara,Rich,RN,Registered Nurse,RN,330101,330101-ED,1,0.8,2019-08-12,,1
STF000445,1222045733,Isabella,Gomez,LPN,Licensed Practical Nurse,LPN,330101,330101-PSY,2,0.6,2017-07-28,,1
STF000446,,Jessica,Scott,CNA,Certified Nursing Assistant,CNA,330101,330101-PSY,1,0.6,2020-04-24,,1
STF000447,1224801899,Grace,Davila,RPh,Pharmacist,PharmD,330101,330101-MS,1,1.0,2019-08-18,,1
STF000448,1793675648,Brian,Adams,RN,Registered Nurse,RN,330101,330101-PACU,1,1.0,2015-02-08,,1
STF000449,1815537370,Jose,Villa,NP,Nurse Practitioner,NP,330101,330101-LD,1,0.8,2021-03-13,,1
STF000450,,Justin,Clark,PharmTech,Pharmacy Technician,CPhT,330101,330101-MICU,1,0.8,2016-03-30,,1
STF000451,1868224450,Carrie,Taylor,RN,Registered Nurse,RN,330101,330101-MS,1,0.6,2024-01-30,,1
STF000452,1281853020,Corey,Lynch,MD,Physician,MD,330101,330101-PSY,1,1.0,2021-12-30,,1
STF000453,1926415005,Brett,Owens,RN,Registered Nurse,RN,330101,330101-TELE,1,1.0,2017-03-10,,1
STF000454,1309727971,Daniel,Cooper,RN,Registered Nurse,RN,330101,330101-OPC,1,0.9,2016-11-17,,1
STF000455,1925807258,Kayla,Miller,RN,Registered Nurse,RN,330101,330101-PEDS,1,0.6,2023-10-05,,1
STF000456,1653497662,Ashley,Russell,RN,Registered Nurse,RN,330101,330101-MS,1,1.0,2025-09-06,,1
STF000457,1858629429,Sara,Benson,MD,Physician,MD,330101,330101-PEDS,1,1.0,2016-06-17,,1
